taxon_id,scientific_name,common_name,metric,model,model_display_name,delta,baseline,target
16ec4010-f175-4de7-8a99-85aadec3963b,Sciurus griseus,western gray squirrel,biolith_ap_test,refit_naip,NAIP GRAFT,0.15881660497626274,0.2250541388199163,0.383870743796179
5c7ce479-8a45-40b3-ae21-7c97dfae22f5,Odocoileus virginianus,white-tailed deer,biolith_ap_test,refit_naip,NAIP GRAFT,-0.03240457169667488,0.9264034731511736,0.8939989014544987
436ddfdd-bc43-44c3-a25d-34671d3430a0,Ursus americanus,american black bear,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.04862294244797516,0.8052738046497705,0.7566508622017953
ba76d46e-25de-45e2-90a8-bd279b650f7c,Lynx rufus,bobcat,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.032397675104662405,0.7126406362390239,0.6802429611343614
5acf63fb-339d-42b1-af7e-95f6151ae5fb,Pecari tajacu,collared peccary,biolith_roc_auc_test,refit_naip,NAIP GRAFT,0.06878980891719755,0.7089171974522293,0.7777070063694268
aaf3b049-36e6-46dd-9a07-8a580e9618b7,Canis latrans,coyote,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.04569335207392555,0.5814777156414166,0.535784363567491
f67c4346-bbbd-43d5-9b19-b541d493019b,Tamiasciurus douglasii,douglas's squirrel,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.1309397163120567,0.7031028368794326,0.572163120567376
1db1c6e2-2ea9-45a6-ab69-a730133298eb,Tamias striatus,eastern chipmunk,biolith_roc_auc_test,refit_naip,NAIP GRAFT,0.012841620471893744,0.706561694566616,0.7194033150385097
667a4650-a141-4c4e-844e-58cdeaeb4ae1,Sylvilagus floridanus,eastern cottontail,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.04684456979624296,0.6944864493500389,0.6476418795537959
e07c537d-08b8-4c31-9768-51e4adf5a5ab,Sciurus niger,eastern fox squirrel,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.05901846919617504,0.8161818320744008,0.7571633628782257
86f5b978-4f30-40cc-bd08-be9e3fba27a0,Sciurus carolinensis,eastern gray squirrel,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.030472974262297114,0.8168969635646348,0.7864239893023377
febff896-db40-4ac8-bcfe-5bb99a600950,Odocoileus hemionus,mule deer,biolith_roc_auc_test,refit_naip,NAIP GRAFT,-0.10432482470141924,0.372896092604368,0.2685712679029488
